5.695942634930409,2.875880378016923,2.07086455231088,8.270628719761408,8.437322380525158,0.7174397705007097,4.364566141909729,6.82571468923766,0.7163152392790177
2.5763209897175257,4.011464843313596,0.41919337637549026,4.591814950725843,7.696511595007131,1.482113287853664,3.0765411475640536,7.649266387097997,1.5159193232162322
2.737502355312854,5.321823338694708,2.1101571622360824,8.993924501878489,2.611322838278951,0.7520582843778869,3.1830966089932233,1.9399366400367912,0.1026283505058268
4.196217794195626,3.6446779602505766,1.6599387024601717,7.157865485048433,8.427634318434091,0.9256293187717476,8.4776295544238,5.689363663253635,0.6556343404228595
6.534819749039242,5.414085274665923,1.916879801467693,2.22450887038225,7.356171385498083,0.20357304690401645,7.75287430688436,7.860778209308098,0.48345313212700247
6.579870831344609,3.6597951654961838,2.822112537371031,6.096662444934141,8.315330358979676,0.16190008698060152,7.372517350217011,8.452529400504275,1.4836736274991165
6.39505531028613,4.484750721890157,2.2527425544388278,2.5666625378828845,4.432463163411006,0.2747754262711252,5.269310953580401,7.669770957657851,0.4097666346975707
4.797132669351867,4.557205935736299,0.18313818858909622,3.4499056125989966,7.825057385377145,1.5177823587301904,2.4759193834667057,5.339146728710748,0.44990510723607513
8.09853686136912,2.1342970443854736,0.7955038143037341,2.702953865201867,5.16466336682126,1.2540152322756835,6.91488709429203,5.181209819417437,0.5992201564008587
5.119085394451744,4.307950148392324,0.4590028242034728,5.999030736685648,5.665566213223356,0.24722128448511255,1.2608796227384789,9.04992081046482,0.6511813974862957
2.3429605970614187,5.592466647756541,0.8974973941385946,5.812701754137805,5.691046264646485,1.4979966868238157,3.9793757159184953,2.7953628714809833,2.005730935688361
8.995207741326483,7.6513446023987175,0.4684573831247917,4.0066498609503585,6.0809540510383675,1.3747718375175861,1.356308034482463,2.7017514771612836,0.6325678393636086
5.721859601414327,5.999109877304577,2.821614367941444,1.8300383487474936,9.41218120492827,0.21843957711228867,1.944012909966184,4.073186270481303,0.4188793787486964
1.0951917614878859,9.278916404669351,0.6877382016923715,3.1904394266356695,5.993147198126287,2.5117776548811417,2.603930139680799,2.3941415402395148,0.31043243795182673
8.60531492121821,6.850866767565527,1.2328734670382735,3.757776913975036,6.227583010828264,0.6134507356898429,2.9255202959931648,6.480370841457682,0.8419504268450614
